A_1,A_2,A_3,A_4,A_5,A_6,A_7
2.2453,4.2257,4.3703,4.9034,4.686,4.0028,B
2.2267,4.1889,4.371,4.8763,4.6925,4.0209,B
2.1428,4.1202,4.3933,4.8088,4.6922,4.0251,B
2.115,4.1188,4.4016,4.8166,4.6676,4.0144,B
2.1028,4.0824,4.4291,4.8113,4.6042,4.0136,B
2.0906,4.0664,4.4607,4.7746,4.6191,4.0155,B
2.0903,4.0547,4.4519,4.7615,4.6238,4.0294,B
2.1117,4.0723,4.4592,4.725,4.5843,4.013,B
2.1268,4.0156,4.5767,4.7171,4.579,4.0227,B
2.0943,3.9805,4.5608,4.6782,4.5346,3.9843,B
2.0546,3.9848,4.5381,4.6404,4.5277,3.9606,B
2.0442,4.0094,4.5414,4.6106,4.5156,3.9249,B
2.1345,4.0173,4.5397,4.604,4.485,3.9564,B
2.1485,4.0377,4.5485,4.5852,4.453,3.9219,B
2.176,4.068,4.5361,4.5131,4.4534,3.8862,B
2.2247,4.0371,4.4959,4.4598,4.4248,3.8687,B
2.2077,4.0173,4.4115,4.4677,4.4183,3.852,B
2.2099,3.9671,4.4406,4.4761,4.5158,3.7972,B
2.2227,3.9818,4.5104,4.5218,4.5046,3.7434,B
2.258,3.9983,4.458,4.4716,4.5795,3.7188,B
2.2862,4.0107,4.596,4.4032,4.5718,3.6767,B
2.3731,4.0157,4.6369,4.385,4.4513,3.6564,B
2.3994,4.0219,4.6657,4.3454,4.4315,3.6606,B
2.4289,4.0327,4.7358,4.1843,4.4755,3.6205,B
2.4644,4.0311,4.7316,4.0942,4.4913,3.612,B
2.4749,4.0199,4.7202,4.081,4.4806,3.6124,B
2.4541,4.031,4.7481,4.0252,4.4565,3.6046,B
2.4496,4.0636,4.718,4.0614,4.5287,3.667,B
2.4373,4.0248,4.7424,4.076,4.6063,3.6379,B
2.3974,4.0171,4.7522,4.0683,4.6527,3.6129,B
2.3621,3.9485,4.79,4.0905,4.6722,3.6194,B
2.3742,3.9412,4.8079,4.1016,4.7366,3.6168,B
2.3617,3.9818,4.7971,4.1735,4.7371,3.713,B
2.3775,3.9948,4.8234,4.134,4.7265,3.7146,B
2.3832,3.994,4.8338,4.1443,4.7404,3.7081,B
2.3819,3.9986,4.9009,4.182,4.7497,3.7175,B
2.3678,3.9954,5.003,4.2133,4.7723,3.688,B
2.3973,4.0011,5.0325,4.1865,4.7663,3.6754,B
2.4046,4.0365,5.0345,4.2687,4.7478,3.6789,B
2.3843,4.0006,5.0332,4.2895,4.7977,3.6751,B
2.3363,3.9864,4.964,4.2894,4.8247,3.7046,B
2.2909,4.0676,4.9761,4.2714,4.878,3.719,B
2.241,4.1126,4.9878,4.2656,4.8747,3.7889,B
2.2553,4.1237,4.9838,4.2663,4.859,3.8155,B
2.2394,4.1883,4.9928,4.3186,4.849,3.8044,B
2.2377,4.2708,4.9859,4.3882,4.8289,3.8289,B
2.27,4.2534,4.9721,4.4242,4.8286,3.8574,B
2.2504,4.2786,4.9653,4.4658,4.8424,3.9009,B
2.2439,4.3402,4.9614,4.4379,4.8454,3.8914,B
2.2306,4.3687,4.9657,4.4648,4.8094,3.9008,B
2.2318,4.3839,4.9054,4.412,4.7625,3.8987,B
2.2013,4.3845,4.9476,4.4447,4.681,3.8983,B
2.1976,4.3782,4.9393,4.4976,4.6943,3.8969,B
2.0894,4.3828,4.974,4.519,4.6579,3.9721,B
2.0046,4.3808,5.0905,4.5494,4.6632,4.0076,B
1.9631,4.3681,5.1021,4.5619,4.6093,4.0225,B
1.9106,4.3621,5.1852,4.5589,4.5917,4.0333,B
1.9457,4.3833,5.2173,4.6241,4.5852,4.0444,B
1.9557,4.4155,5.2125,4.6642,4.5802,4.1089,B
2.0466,4.4104,5.2364,4.6446,4.5377,4.0815,B
2.0474,4.3971,5.2327,4.6238,4.5711,4.0925,B
2.1011,4.3965,5.2483,4.6595,4.6482,4.0735,B
2.1291,4.3845,5.2405,4.6829,4.6573,4.0719,B
2.1007,4.3497,5.282,4.6912,4.6082,4.057,B
2.0767,4.3223,5.3262,4.673,4.6025,3.9972,B
2.0589,4.3073,5.3442,4.6894,4.5904,3.9861,B
2.0545,4.3164,5.3779,4.7063,4.6024,4.0237,B
2.0703,4.3365,5.3832,4.6637,4.6047,4.0352,B
2.0885,4.3416,5.3303,4.6119,4.5844,4.0459,B
2.0807,4.3116,5.2973,4.6054,4.6133,4.102,B
2.1176,4.2564,5.2989,4.5368,4.6648,4.0753,B
2.1204,4.2585,5.2988,4.5372,4.6424,4.0605,B
2.1176,4.2423,5.3077,4.5757,4.6287,4.0259,B
2.1152,4.1759,5.3246,4.5773,4.5426,4.0081,B
2.1264,4.1398,5.3189,4.5545,4.5383,3.9391,B
2.1481,4.1228,5.3484,4.5413,4.5273,3.8934,B
2.173,4.0916,5.357,4.5031,4.5558,3.8939,B
2.1726,3.9706,5.357,4.5195,4.6063,3.8808,B
2.1069,3.9585,5.3765,4.5765,4.6597,3.8678,B
2.1027,3.9034,5.4128,4.5575,4.6657,3.8447,B
2.1104,3.7931,5.4151,4.5733,4.7972,3.8768,B
2.1103,3.7523,5.431,4.5256,4.7965,3.8405,B
2.1854,3.7027,5.4318,4.5152,4.7752,3.817,B
2.1861,3.6683,5.4163,4.4891,4.7506,3.822,B
2.1582,3.7146,5.3839,4.4804,4.7115,3.7942,B
2.153,3.7006,5.4165,4.4853,4.7396,3.7039,B
2.1607,3.7124,5.4304,4.4488,4.7885,3.6945,B
2.2033,3.7034,5.4439,4.4503,4.804,3.7212,B
2.1905,3.6723,5.3725,4.449,4.8933,3.7442,B
2.1687,3.6679,5.3365,4.3805,4.9301,3.8036,B
2.1503,3.5774,5.3246,4.3325,4.9323,3.8155,B
2.1102,3.6765,5.2979,4.3516,4.9152,3.8255,B
2.142,3.8061,5.2826,4.3608,4.8627,3.8262,B
2.0847,4.0235,5.2694,4.3899,4.8114,3.8313,B
2.1213,4.0456,5.2542,4.5361,4.7938,3.8371,B
2.1134,4.2038,5.2281,4.5962,4.7885,3.8062,B
2.1324,4.2473,5.1777,4.606,4.7804,3.7924,B
2.191,4.2624,5.1536,4.6539,4.853,3.8193,B
2.2484,4.2638,5.1098,4.7261,4.8769,3.9392,B
2.2567,4.2602,5.1668,4.7675,4.8843,3.9339,B
2.2533,4.2776,5.1831,4.7917,4.9511,3.9276,B
2.2214,4.2938,5.2203,4.8112,4.9446,3.8853,B
2.184,4.3296,5.2425,4.8503,5.1012,3.9072,B
2.1802,4.3418,5.2323,4.8405,5.219,3.9677,B
2.2016,4.3462,5.2288,4.8176,5.2136,4.0458,B
2.2184,4.3507,5.2256,4.8378,5.2275,4.1143,B
2.2449,4.417,5.2394,4.8375,5.2519,4.1678,B
2.2938,4.4888,5.2089,4.8434,5.2595,4.1611,B
2.2404,4.6214,5.2053,4.8758,5.2491,4.1545,B
2.2309,4.6778,5.2128,4.864,5.2438,4.149,B
2.2425,4.6735,5.1912,4.9289,5.2225,4.1941,B
2.2336,4.6803,5.1439,4.9543,5.2508,4.188,B
2.245,4.6781,5.146,4.9775,5.1723,4.2675,B
2.2376,4.6797,5.1201,4.9923,5.2233,4.2859,B
2.2116,4.6837,5.1599,5.0212,5.259,4.274,B
2.2115,4.6816,5.1855,5.0097,5.2598,4.2738,B
2.223,4.6629,5.1897,4.9823,5.2763,4.3044,B
2.2519,4.6496,5.1416,4.9697,5.277,4.3258,B
2.2737,4.6473,4.9952,4.9692,5.2462,4.3158,B
2.2537,4.6688,4.9309,4.9749,5.2642,4.3264,B
2.2507,4.6854,4.9632,4.9976,5.2046,4.2981,B
2.2524,4.6699,4.9566,4.9886,5.2083,4.2934,B
2.2807,4.6694,4.9817,4.9921,5.2569,4.2546,B
2.2458,4.6208,4.9945,4.982,5.2617,4.2544,B
2.2179,4.5675,5.0381,4.977,5.2926,4.2518,B
2.2314,4.4576,5.1321,4.929,5.2913,4.2471,B
2.1934,4.4444,5.1511,4.8135,5.3129,4.2275,B
2.1934,4.3383,5.1705,4.7662,5.3566,4.2563,B
2.1843,4.2991,5.2277,4.7484,5.3562,4.2648,B
2.1079,4.307,5.2957,4.6589,5.3292,4.244,B
2.0416,4.3265,5.2935,4.5668,5.3216,4.1364,B
2.0336,4.3139,5.2372,4.5236,5.3137,4.1568,B
2.0267,4.2994,5.2304,4.5039,5.2647,4.1645,B
2.0651,4.2986,5.2086,4.4856,5.2479,4.1618,B
2.0695,4.3168,5.1774,4.4331,5.0809,4.1573,B
2.0661,4.3357,5.1742,4.4596,4.9228,4.1098,B
2.0477,4.3898,5.1773,4.5078,4.9228,4.0463,B
2.0278,4.4123,5.1643,4.4959,4.9061,3.9888,B
1.9959,4.344,5.166,4.5136,4.8895,3.9509,B
1.8799,4.2393,5.1671,4.5419,4.9221,3.9579,B
1.8459,4.0261,5.17,4.5647,4.9216,3.9482,B
1.855,3.9213,5.1958,4.527,4.904,3.9459,B
1.8721,3.9396,5.2312,4.3762,4.8944,3.8795,B
1.8572,3.9048,5.2497,4.368,4.8324,3.8713,B
1.8275,3.9044,5.2778,4.3052,4.8227,3.7354,B
1.8122,3.8848,5.2691,4.2664,4.7143,3.7065,B
1.707,3.8838,5.2115,4.21,4.6601,3.7291,B
1.6842,3.8959,5.2067,4.2356,4.7514,3.7242,B
1.6832,3.896,5.2303,4.2921,4.8328,3.695,B
1.6421,3.9044,5.2197,4.3047,4.8095,3.6832,B
1.5772,3.9008,5.2888,4.3247,4.8572,3.6556,B
1.5418,3.8707,5.3269,4.3168,4.8832,3.5745,B
1.6108,3.8468,5.338,4.2779,4.9341,3.5611,B
1.6238,3.8667,5.3474,4.314,4.9021,3.5513,B
1.5721,3.8414,5.3596,4.3281,4.8345,3.6132,B
1.5668,4.0167,5.3742,4.3934,4.8415,3.6564,B
1.6003,4.1409,5.3484,4.399,4.7502,3.6504,B
1.6647,4.1363,5.31,4.4285,4.7016,3.6662,B
1.7105,4.1332,5.3177,4.4144,4.6626,3.6737,B
1.7002,4.1621,5.2909,4.4032,4.5531,3.6256,B
1.6876,4.2195,5.2729,4.4118,4.5474,3.6294,B
1.7379,4.2236,5.1918,4.4252,4.5422,3.6656,B
1.7428,4.1944,5.1887,4.4419,4.5008,3.7089,B
1.7723,4.1971,5.1393,4.442,4.4753,3.6712,B
1.7702,4.1942,5.0992,4.4333,4.4787,3.6811,B
1.7297,4.2369,5.0928,4.4475,4.4872,3.6451,B
1.7258,4.2337,5.1074,4.5163,4.4927,3.6643,B
1.7515,4.2077,5.1048,4.5154,4.4918,3.7527,B
1.7928,4.1279,5.0923,4.4777,4.4868,3.8545,B
1.885,4.1157,5.1033,4.4949,4.5029,3.8662,B
1.8738,4.1548,5.1298,4.5936,4.5003,3.8891,B
1.8936,4.1601,5.127,4.63,4.4349,3.9902,B
1.9774,4.1558,5.116,4.5877,4.4898,3.9944,B
1.9924,4.1693,5.1165,4.5831,4.4908,4.006,B
1.9896,4.2023,5.0857,4.5375,4.542,4.1184,B
1.9865,4.2921,5.0796,4.5309,4.6085,4.1613,B
1.9908,4.3195,5.1035,4.6803,4.6857,4.1659,B
2.0039,4.3606,5.2847,4.7093,4.6813,4.2024,B
2.0165,4.4394,5.4302,4.763,4.6854,4.2051,B
2.012,4.4697,5.4736,4.8084,4.6104,4.2043,B
2.0236,4.4812,5.5774,4.7775,4.4632,4.1869,B
2.0208,4.4805,5.5985,4.813,4.4787,4.1658,B
2.0599,4.501,5.5853,4.8013,4.439,4.1696,B
2.1339,4.5501,5.5548,4.798,4.3466,4.1961,B
2.1271,4.5628,5.5267,4.791,4.275,4.2116,B
2.1312,4.5916,5.5321,4.7902,4.3083,4.1707,B
2.1465,4.6833,5.516,4.7772,4.3207,4.1103,B
2.1809,4.6273,5.5169,4.7544,4.3439,4.0665,B
2.2304,4.5663,5.5396,4.7595,4.4712,4.0548,B
2.219,4.5794,5.5237,4.8043,4.4964,4.1321,B
2.1792,4.5989,5.5365,4.8346,4.5158,4.1929,B
2.1879,4.6379,5.5283,4.8586,4.5206,4.2109,B
2.1877,4.6148,5.513,4.8525,4.5268,4.2057,B
2.1624,4.6068,5.5223,4.8432,4.5222,4.2087,B
2.1663,4.6574,5.5183,4.813,4.5306,4.2212,B
2.14,4.7281,5.5189,4.82,4.5422,4.2408,B
2.1567,4.7282,5.5165,4.8243,4.5386,4.2318,B
2.1751,4.6954,5.5077,4.8129,4.5395,4.2336,B
2.1697,4.6674,5.5048,4.7706,4.5679,4.2094,B
2.1766,4.6673,5.5084,4.7612,4.5738,4.1759,B
2.141,4.7453,5.5197,4.7668,4.5718,4.1372,B
2.0731,4.8447,5.53,4.7526,4.5518,4.1465,B
2.0649,4.8224,5.5138,4.7389,4.5334,4.1323,B
2.0636,4.8696,5.5471,4.7373,4.5402,4.1297,B
2.0113,4.8595,5.5623,4.7256,4.4961,4.136,B
1.9896,4.8826,5.6085,4.7344,4.5271,4.1743,B
1.975,4.9622,5.6811,4.7656,4.5808,4.0656,B
1.9769,4.9477,5.7006,4.7528,4.5899,4.0396,B
1.9877,4.9684,5.7122,4.6039,4.5548,4.0408,B
2.024,5.0717,5.622,4.5655,4.6921,3.9966,B
2.04,5.0572,5.5362,4.5284,4.7341,3.9723,B
2.044,5.1919,5.4885,4.4507,4.7102,3.9685,B
2.0221,5.2668,5.3306,4.4497,4.7269,3.9608,B
2.0314,5.2687,5.2625,4.3868,4.7128,3.9713,B
2.013,5.2762,5.2395,4.4219,4.6922,3.9834,B
1.9545,5.2872,5.2353,4.4771,4.7272,3.9531,B
1.9217,5.2917,5.2991,4.5519,4.7848,3.9864,B
1.8764,5.2809,5.3383,4.5703,4.7854,4.0157,B
1.852,5.2311,5.3798,4.5905,4.8116,4.0411,B
1.8102,5.2221,5.3634,4.5849,4.8102,4.0608,B
1.7111,5.2275,5.3314,4.5857,4.7306,4.0729,B
1.6317,5.2205,5.3137,4.5806,4.6962,4.029,B
1.6426,5.2229,5.2686,4.6985,4.6834,3.9905,B
1.6459,5.1983,5.2595,4.7603,4.693,3.9986,B
1.6997,5.2081,5.2335,4.7517,4.6901,4.0051,B
1.7327,5.2358,5.2158,4.8359,4.7006,4,B
1.7065,5.2077,5.225,4.9574,4.6871,3.9878,B
1.7036,5.1786,5.2396,4.9641,4.7199,3.9563,B
1.6845,5.1816,5.2495,4.9737,4.8048,4.0197,B
1.7089,5.1842,5.2887,4.9819,4.8107,4.0306,B
1.7646,5.1836,5.2861,5.0053,4.7964,4.0329,B
1.7642,5.1953,5.3323,5.0308,4.7755,4.0089,B
1.7828,5.154,5.3451,5.0173,4.7743,3.9765,B
1.8847,5.0844,5.3428,5.017,4.7893,4.0474,B
1.9733,5.1108,5.3427,4.9683,4.8064,4.1365,B
1.9792,5.0822,5.3132,4.9715,4.8194,4.1743,B
2.0306,5.1041,5.2909,4.9774,4.8933,4.2574,B
2.0458,5.0945,5.2058,5.0248,4.8865,4.2314,B
2.0396,5.0532,5.0816,5.131,4.9102,4.2323,B
2.0479,5.0367,5.0924,5.2229,4.8664,4.3001,B
2.0342,5.0229,5.0439,5.258,4.896,4.3907,B
2.0185,4.9498,4.9958,5.2968,4.9801,4.4501,B
2.0429,4.9505,4.965,5.3478,4.9904,4.487,B
2.0789,4.7597,4.985,5.4198,4.9962,4.4871,B
2.0763,4.643,4.9911,5.4391,5.0088,4.5118,B
2.073,4.6993,5.0091,5.5461,5.0699,4.5157,B
2.0842,4.7214,5.0034,5.5953,5.0731,4.5112,B
2.0634,4.6567,5.0016,5.5961,5.0468,4.5105,B
2.0622,4.6423,4.9207,5.5755,5.0021,4.5011,B
2.1246,4.6358,4.853,5.5592,5.0075,4.5303,B
2.1502,4.639,4.7934,5.5531,5.0024,4.5163,B
2.2005,4.6655,4.7846,5.5669,4.9886,4.5103,B
2.2802,4.7142,4.8739,5.5978,4.9956,4.505,B
2.3071,4.7306,4.8975,5.5813,5.0059,4.4881,B
2.3155,4.739,4.901,5.5198,5.0229,4.4978,B
2.3786,4.7489,4.899,5.4759,5.0488,4.4826,B
2.3732,4.7446,4.9201,5.4771,5.0717,4.4792,B
2.3569,4.7037,4.9406,5.452,5.0617,4.4739,B
2.4001,4.7142,4.9339,5.3792,5.0795,4.4658,B
2.4401,4.7034,4.9102,5.3646,5.0637,4.4714,B
2.4715,4.6992,4.9404,5.3522,5.0007,4.4346,B
2.446,4.6985,4.9706,5.3577,4.9944,4.4244,B
2.4155,4.7333,4.96,5.3503,4.987,4.4723,B
2.3963,4.7475,4.9008,5.3334,5.02,4.4827,B
2.3847,4.7427,4.8745,5.3437,5.0806,4.4777,B
2.3222,4.7277,4.855,5.3411,5.173,4.4214,B
2.2633,4.6976,4.8253,5.334,5.3121,4.3374,B
2.2489,4.6828,4.8495,5.3019,5.3571,4.2242,B
2.1783,4.6608,4.8764,5.2957,5.3617,4.1366,B
2.162,4.6594,4.9984,5.2576,5.4339,4.1874,B
2.1688,4.5991,5.0864,5.2232,5.4075,4.2319,B
2.1982,4.6059,5.0983,5.1805,5.4826,4.1966,B
2.2149,4.6101,5.0848,5.1511,5.4466,4.1036,B
2.1839,4.5306,5.0982,5.1117,5.3423,4.039,B
2.1476,4.4875,5.1289,5.0303,5.3132,4.0249,B
2.1357,4.536,5.1259,4.9245,5.3174,4.0449,B
2.1863,4.51,5.2,4.9021,5.3535,4.0083,B
2.2113,4.4406,5.2189,4.6936,5.3114,3.9885,B
2.1932,4.3633,5.2201,4.5343,5.3142,3.9836,B
2.1962,4.3721,5.2638,4.4701,5.3383,3.9867,B
2.2132,4.3727,5.2694,4.4587,5.3678,3.9965,B
2.1698,4.3709,5.2903,4.4659,5.3506,3.982,B
2.1987,4.3645,5.3457,4.5474,5.3345,4.0397,B
2.2032,4.2945,5.437,4.5436,5.3666,4.0225,B
2.2054,4.2537,5.4651,4.4836,5.4706,4.0392,B
2.2053,4.3045,5.4725,4.5068,5.5065,4.0186,B
2.1904,4.2691,5.5624,4.5208,5.5179,3.9797,B
2.1033,4.2346,5.6182,4.5263,5.5106,3.9798,B
2.0759,4.2047,5.607,4.5124,5.5092,3.9883,B
2.067,4.1956,5.6169,4.4693,5.5526,3.9578,B
2.0162,4.1843,5.621,4.5294,5.5487,3.9349,B
1.9551,4.1542,5.6337,4.5537,5.552,3.9365,B
1.9056,4.1579,5.6485,4.5647,5.5563,3.9422,B
1.9256,4.1645,5.6626,4.5431,5.5548,4.0023,B
1.9685,4.1068,5.7116,4.5348,5.5604,4.0142,B
1.9724,4.0501,5.7414,4.5137,5.5503,4.0266,B
1.9916,4.0399,5.7611,4.4799,5.5216,4.0194,B
2.0127,4.0585,5.7777,4.4772,5.4544,4.0115,B
2.0097,4.0653,5.8258,4.4927,5.3362,4.0219,B
2.0047,4.0694,5.8515,4.5145,5.2866,4.0378,B
2.0123,4.0573,5.8398,4.6158,5.2595,4.0562,B
2.1123,4.0903,5.8259,4.6627,5.1883,3.9796,B
2.1382,4.0962,5.8239,4.5512,5.1632,3.9606,B
2.1122,4.1534,5.7991,4.4344,5.0681,3.943,B
2.2188,4.1132,5.8007,4.4197,5.0894,3.9337,B
2.2761,4.0937,5.7939,4.4265,5.1031,3.9374,B
2.3169,4.0778,5.7697,4.4336,5.1331,3.9468,B
2.3096,3.975,5.7539,4.4238,5.1711,4.0248,B
2.2923,3.9949,5.7308,4.4188,5.1198,4.0613,B
2.3071,4.0426,5.7272,4.4135,5.1257,4.0894,B
2.3773,4.0709,5.7452,4.418,5.1117,4.093,B
2.3949,4.0817,5.7847,4.4347,5.0908,4.0898,B
2.4174,4.2422,5.8133,4.4855,5.0816,4.0528,B
2.411,4.2626,5.8663,4.4807,5.0938,4.0039,B
2.3738,4.408,5.8586,4.3819,5.0925,3.9811,B
2.3355,4.5444,5.8004,4.3444,5.0548,3.9925,B
2.2541,4.5487,5.7573,4.3217,4.8896,3.9749,B
2.2765,4.5912,5.7364,4.3396,4.8185,4.0023,B
2.291,4.7331,5.6626,4.4084,4.7826,4.0073,B
2.3663,4.7996,5.6391,4.4314,4.764,4.0106,B
2.3826,4.8434,5.6698,4.4624,4.7462,3.99,B
2.3924,4.912,5.6884,4.4783,4.6472,3.9929,B
2.3931,4.981,5.7143,4.4179,4.6751,3.9932,B
2.3858,5.0075,5.7372,4.4332,4.7258,4.0622,B
2.3869,5.0711,5.7275,4.4386,4.7825,4.062,B
2.3762,5.1002,5.6959,4.4558,4.8324,4.0081,B
2.3559,5.0972,5.6653,4.4458,4.8185,3.9191,B
2.3678,5.0984,5.6402,4.4525,4.8319,3.9347,B
2.3667,5.0976,5.6552,4.4708,4.856,3.9484,B
2.3624,5.0957,5.6905,4.4939,4.8493,3.9677,B
2.362,5.1216,5.6723,4.5638,4.8457,3.9571,B
2.3726,5.1284,5.6309,4.5923,4.861,3.9443,B
2.3874,5.1366,5.6355,4.6298,4.8383,3.9227,B
2.3254,5.1474,5.5927,4.6159,4.8558,3.9417,B
2.3322,5.1729,5.5721,4.5832,4.9318,3.9174,B
2.3892,5.1665,5.5648,4.592,4.9224,3.8622,B
2.3439,5.1581,5.5862,4.5907,4.8976,3.8377,B
2.317,5.1701,5.6123,4.589,4.8613,3.8185,B
2.323,5.1803,5.6245,4.5833,4.8205,3.804,B
2.3162,5.1863,5.6379,4.6316,4.7568,3.7467,B
2.2879,5.1824,5.6356,4.6447,4.7388,3.7364,B
2.2428,5.1943,5.6337,4.6752,4.7202,3.7142,B
2.1623,5.235,5.5977,4.6866,4.75,3.7498,B
2.1496,5.2552,5.5062,4.7143,4.7385,3.7619,B
2.1145,5.2307,5.4572,4.772,4.6829,3.8039,B
2.1154,5.2446,5.3417,4.8059,4.6862,3.8044,B
2.1019,5.2264,5.2846,4.8455,4.7002,3.7704,B
2.0997,5.1812,5.2912,4.8593,4.7311,3.7832,B
2.0985,5.1976,5.3204,4.8518,4.8345,3.8173,B
2.0674,5.174,5.3875,4.8558,4.8757,3.7854,B
2.0986,5.1134,5.4361,4.8063,4.9284,3.8609,B
2.0299,5.0746,5.4251,4.7878,5.0877,3.9282,B
2.0247,5.0389,5.4412,4.7856,5.1392,3.9343,B
2.0268,4.9806,5.4279,4.8014,5.1355,3.9411,B
2.0553,4.9219,5.4778,4.7991,5.1387,3.9586,B
2.0771,4.9191,5.5562,4.8323,5.1043,3.9079,B
2.0784,4.8533,5.5781,4.8536,5.1591,3.9157,B
2.1102,4.8346,5.5913,4.8598,5.1692,3.9325,B
2.1122,4.8942,5.5759,4.864,5.1789,3.9401,B
2.1,4.9057,5.5679,4.8715,5.1823,3.9667,B
2.0816,4.9279,5.5181,4.8617,5.1776,3.9858,B
2.0633,4.9503,5.442,4.8411,5.2019,3.9791,B
2.0768,4.9096,5.4046,4.7736,5.1917,4.0117,B
2.0597,4.899,5.4016,4.7409,5.174,4.1008,B
2.0371,4.9031,5.3965,4.6125,5.1568,4.1221,B
2.0716,4.882,5.4136,4.572,5.1512,4.1246,B
2.0339,4.8506,5.3881,4.5774,5.1724,4.1913,B
1.9428,4.8549,5.3987,4.5546,5.2099,4.2133,B
1.852,4.8548,5.3815,4.6085,5.2084,4.2751,B
1.8063,4.8855,5.3837,4.6881,5.2521,4.279,B
1.7879,4.8878,5.3806,4.7253,5.2858,4.2486,B
1.8745,4.9012,5.3539,4.7074,5.2949,4.2221,B
1.9221,4.916,5.3249,4.6946,5.2926,4.2256,B
1.9344,4.8845,5.3072,4.6907,5.3095,4.2274,B
1.9395,4.8316,5.3858,4.6857,5.3416,4.2142,B
1.9331,4.8075,5.4592,4.6856,5.3878,4.2041,B
1.9295,4.7553,5.4917,4.5785,5.4269,4.1905,B
1.9457,4.7175,5.5587,4.548,5.4305,4.1891,B
1.9834,4.6586,5.5679,4.4986,5.4329,4.1756,B
1.9798,4.6293,5.5552,4.4828,5.4116,4.1527,B
1.9774,4.5453,5.5333,4.5181,5.3501,4.1286,B
1.9396,4.4787,5.4958,4.4558,5.3381,4.136,B
1.8768,4.4144,5.4455,4.4749,5.3054,4.0899,B
1.849,4.4099,5.4238,4.4735,5.194,4.0549,B
1.8357,4.4305,5.3681,4.4572,5.1503,4.1299,B
1.8256,4.4178,5.3334,4.4156,5.1898,4.1461,B
1.8048,4.4094,5.2218,4.4128,5.1682,4.142,B
1.7931,4.3809,5.05,4.3359,5.1618,4.1214,B
1.7946,4.3589,4.9643,4.3037,5.0727,4.1414,B
1.8066,4.4406,4.8991,4.2623,5.0578,4.1269,B
1.7924,4.4214,4.901,4.3045,5.0562,4.1507,B
1.8869,4.5562,4.8953,4.3361,5.0918,4.1005,B
1.9669,4.6221,4.8985,4.3453,5.1378,4.0745,B
1.9966,4.6117,4.888,4.4287,5.1372,4.079,B
2.2002,4.6148,4.8872,4.5167,5.1893,4.061,B
2.3195,4.6126,4.8759,4.5893,5.1953,3.9675,B
2.3319,4.5951,4.8735,4.6615,5.2214,3.9451,B
2.3121,4.5877,4.8248,4.6706,5.1971,3.9675,B
2.303,4.6026,4.8147,4.7128,5.1131,3.8818,B
2.3258,4.5666,4.8091,4.7293,5.105,3.8439,B
2.3376,4.5718,4.7764,4.6918,5.1472,3.7315,B
2.3539,4.5339,4.7193,4.6187,5.1094,3.7122,B
2.3536,4.529,4.6683,4.5881,5.152,3.7086,B
2.3179,4.4938,4.6806,4.5912,5.1515,3.6862,B
2.3488,4.4635,4.6809,4.598,5.197,3.6333,B
2.3526,4.4578,4.6872,4.5941,5.1903,3.6486,B
2.3622,4.4304,4.6471,4.6348,5.1956,3.7413,B
2.3651,4.4029,4.5155,4.7277,5.1415,3.7668,B
2.4002,4.4025,4.531,4.7893,5.1192,3.7587,B
2.4117,4.4121,4.4157,4.7854,5.112,3.7787,B
2.4071,4.3946,4.4185,4.8061,5.1224,3.8233,B
2.4445,4.3876,4.4341,4.807,5.1217,3.8686,B
2.4779,4.3836,4.3831,4.7826,5.1203,3.915,B
2.4786,4.3948,4.3142,4.7889,5.1058,3.919,B
2.4897,4.4659,4.3275,4.7728,5.1005,3.9228,B
2.5024,4.5351,4.3482,4.7761,5.0967,3.9232,B
2.5627,4.5173,4.3504,4.7686,5.0843,3.8342,B
2.5841,4.5512,4.4043,4.8222,5.0494,3.836,B
2.5748,4.5548,4.4109,4.8591,5.0457,3.9906,B
2.5796,4.5875,4.4023,4.9366,5.0403,4.0395,B
2.5745,4.5867,4.4198,4.9736,5.0288,3.9892,B
2.5473,4.4866,4.4521,4.9742,5.0262,3.9832,B
2.5492,4.4177,4.4941,4.957,5.0449,3.9491,B
2.5077,4.2228,4.5175,4.9307,5.0541,3.9561,B
2.4617,4.0825,4.6422,4.9415,5.0466,4.0101,B
2.4427,4.0656,4.6601,4.9184,5.1063,3.9843,B
2.292,4.12,4.7744,4.8646,5.0973,3.9734,B
2.1789,4.167,4.8648,4.7968,5.1872,3.9864,B
2.1662,4.1554,4.9727,4.7287,5.1637,3.9843,B
2.1582,4.1396,4.9908,4.7165,5.1814,3.9277,B
2.1705,4.1574,4.9913,4.7121,5.2129,3.9079,B
2.145,4.2117,4.9801,4.6947,5.2807,3.9173,B
2.1402,4.2345,5.0024,4.6827,5.3411,3.924,B
2.1304,4.2481,5.0011,4.6668,5.4008,3.9279,B
2.1016,4.2672,5.0298,4.6603,5.3889,3.9408,B
2.0812,4.285,5.0399,4.6268,5.4698,3.9535,B
2.0124,4.293,5.0525,4.6241,5.4756,3.9622,B
2.0087,4.3055,5.0578,4.6205,5.5118,3.9607,B
1.9883,4.3056,5.013,4.5794,5.4854,3.9231,B
1.9934,4.3736,4.9903,4.4277,5.521,3.9638,B
1.9236,4.3967,4.9258,4.3506,5.5116,3.9908,B
1.9433,4.3854,4.887,4.3996,5.5016,3.9945,B
2.0003,4.4016,4.8655,4.4665,5.5099,3.9725,B
